State,Date,Hourly Demand Met (in MW)
Delhi - 2020,06-Jan 1pm,3697.05
Delhi - 2020,06-Jan 2pm,3596.60
Delhi - 2020,06-Jan 3pm,3506.58
Delhi - 2020,06-Jan 4pm,3400.04
Delhi - 2020,06-Jan 5pm,3583.30
Delhi - 2020,06-Jan 6pm,3747.47
Delhi - 2020,06-Jan 7pm,3612.48
Delhi - 2020,06-Jan 8pm,3422.96
Delhi - 2020,06-Jan 9pm,3194.78
Delhi - 2020,06-Jan 10pm,2881.94
Delhi - 2020,06-Jan 11pm,2421.08
Delhi - 2020,07-Jan 12am,2004.07
Delhi - 2020,07-Jan 1am,1765.25
Delhi - 2020,07-Jan 2am,1663.33
Delhi - 2020,07-Jan 3am,1622.16
Delhi - 2020,07-Jan 4am,1682.48
Delhi - 2020,07-Jan 5am,1994.58
Delhi - 2020,07-Jan 6am,2724.42
Delhi - 2020,07-Jan 7am,3542.49
Delhi - 2020,07-Jan 8am,4022.30
Delhi - 2020,07-Jan 9am,4223.12
Delhi - 2020,07-Jan 10am,4354.31
Delhi - 2020,07-Jan 11am,4266.32
Delhi - 2020,07-Jan 12pm,4095.97
Delhi - 2020,07-Jan 1pm,3705.03
Delhi - 2020,07-Jan 2pm,3570.16
Delhi - 2020,07-Jan 3pm,3409.32
Delhi - 2020,07-Jan 4pm,3380.09
Delhi - 2020,07-Jan 5pm,3527.45
Delhi - 2020,07-Jan 6pm,3723.85
Delhi - 2020,07-Jan 7pm,3574.61
Delhi - 2020,07-Jan 8pm,3396.41
Delhi - 2020,07-Jan 9pm,3169.22
Delhi - 2020,07-Jan 10pm,2860.94
Delhi - 2020,07-Jan 11pm,2412.20
Delhi - 2020,08-Jan 12am,2020.15
Delhi - 2020,08-Jan 1am,1754.92
Delhi - 2020,08-Jan 2am,1637.30
Delhi - 2020,08-Jan 3am,1592.06
Delhi - 2020,08-Jan 4am,1668.28
Delhi - 2020,08-Jan 5am,1924.65
Delhi - 2020,08-Jan 6am,2608.92
Delhi - 2020,08-Jan 7am,3344.91
Delhi - 2020,08-Jan 8am,3796.78
Delhi - 2020,08-Jan 9am,3994.80
Delhi - 2020,08-Jan 10am,4224.67
Delhi - 2020,08-Jan 11am,4279.18
Delhi - 2020,08-Jan 12pm,4152.27
Delhi - 2020,08-Jan 1pm,3871.03
Delhi - 2020,08-Jan 2pm,3754.15
Delhi - 2020,08-Jan 3pm,3641.52
Delhi - 2020,08-Jan 4pm,3572.58
Delhi - 2020,08-Jan 5pm,3682.32
Delhi - 2020,08-Jan 6pm,3775.96
Delhi - 2020,08-Jan 7pm,3654.76
Delhi - 2020,08-Jan 8pm,3453.03
Delhi - 2020,08-Jan 9pm,3213.61
Delhi - 2020,08-Jan 10pm,2904.46
Delhi - 2020,08-Jan 11pm,2438.54
Delhi - 2020,09-Jan 12am,2023.65
Delhi - 2020,09-Jan 1am,1782.93
Delhi - 2020,09-Jan 2am,1671.73
Delhi - 2020,09-Jan 3am,1621.33
Delhi - 2020,09-Jan 4am,1686.80
Delhi - 2020,09-Jan 5am,2015.17
Delhi - 2020,09-Jan 6am,2798.06
Delhi - 2020,09-Jan 7am,3629.54
Delhi - 2020,09-Jan 8am,4136.20
Delhi - 2020,09-Jan 9am,4419.20
Delhi - 2020,09-Jan 10am,4623.43
Delhi - 2020,09-Jan 11am,4553.00
Delhi - 2020,09-Jan 12pm,4278.66
Delhi - 2020,09-Jan 1pm,3776.91
Delhi - 2020,09-Jan 2pm,3646.68
Delhi - 2020,09-Jan 3pm,3578.36
Delhi - 2020,09-Jan 4pm,3529.85
Delhi - 2020,09-Jan 5pm,3705.17
Delhi - 2020,09-Jan 6pm,3937.62
Delhi - 2020,09-Jan 7pm,3854.14
Delhi - 2020,09-Jan 8pm,3658.26
Delhi - 2020,09-Jan 9pm,3448.32
Delhi - 2020,09-Jan 10pm,3125.43
Delhi - 2020,09-Jan 11pm,2635.19
Delhi - 2020,10-Jan 12am,2169.73
Delhi - 2020,10-Jan 1am,1890.28
Delhi - 2020,10-Jan 2am,1752.00
Delhi - 2020,10-Jan 3am,1708.76
Delhi - 2020,10-Jan 4am,1774.64
Delhi - 2020,10-Jan 5am,2110.42
Delhi - 2020,10-Jan 6am,2973.95
Delhi - 2020,10-Jan 7am,3676.53
Delhi - 2020,10-Jan 8am,4114.54
Delhi - 2020,10-Jan 9am,4624.38
Delhi - 2020,10-Jan 10am,4821.53
Delhi - 2020,10-Jan 11am,4654.02
Delhi - 2020,10-Jan 12pm,4436.81
Delhi - 2020,10-Jan 1pm,3906.27
Delhi - 2020,10-Jan 2pm,3661.55
Delhi - 2020,10-Jan 3pm,3561.81
Delhi - 2020,10-Jan 4pm,3502.86
Delhi - 2020,10-Jan 5pm,3647.54
Delhi - 2020,10-Jan 6pm,3864.04
Delhi - 2020,10-Jan 7pm,3828.14
Delhi - 2020,10-Jan 8pm,3656.59
Delhi - 2020,10-Jan 9pm,3415.53
Delhi - 2020,10-Jan 10pm,3116.52
Delhi - 2020,10-Jan 11pm,2620.91
Delhi - 2020,11-Jan 12am,2166.84
Delhi - 2020,11-Jan 1am,1895.42
Delhi - 2020,11-Jan 2am,1760.80
Delhi - 2020,11-Jan 3am,1686.10
Delhi - 2020,11-Jan 4am,1738.95
Delhi - 2020,11-Jan 5am,2014.08
Delhi - 2020,11-Jan 6am,2605.59
Delhi - 2020,11-Jan 7am,3394.56
Delhi - 2020,11-Jan 8am,3991.80
Delhi - 2020,11-Jan 9am,4276.91
Delhi - 2020,11-Jan 10am,4468.12
Delhi - 2020,11-Jan 11am,4284.98
Delhi - 2020,11-Jan 12pm,3937.57
Delhi - 2020,11-Jan 1pm,3447.73
Delhi - 2020,11-Jan 2pm,3270.10
Delhi - 2020,11-Jan 3pm,3133.86
Delhi - 2020,11-Jan 4pm,3106.32
Delhi - 2020,11-Jan 5pm,3303.94
Delhi - 2020,11-Jan 6pm,3584.34
Delhi - 2020,11-Jan 7pm,3545.80
Delhi - 2020,11-Jan 8pm,3378.41
Delhi - 2020,11-Jan 9pm,3204.96
Delhi - 2020,11-Jan 10pm,2905.92
Delhi - 2020,11-Jan 11pm,2491.69
Delhi - 2020,12-Jan 12am,2059.71
Delhi - 2020,12-Jan 1am,1792.76
Delhi - 2020,12-Jan 2am,1663.90
Delhi - 2020,12-Jan 3am,1605.82
Delhi - 2020,12-Jan 4am,1641.37
Delhi - 2020,12-Jan 5am,1838.30
Delhi - 2020,12-Jan 6am,2302.76
Delhi - 2020,12-Jan 7am,2953.36
Delhi - 2020,12-Jan 8am,3597.51
Delhi - 2020,12-Jan 9am,4008.73
Delhi - 2020,12-Jan 10am,4299.11
Delhi - 2020,12-Jan 11am,4224.75
Delhi - 2020,12-Jan 12pm,3953.77
Delhi - 2020,12-Jan 1pm,3426.53
Delhi - 2020,12-Jan 2pm,3152.83
Delhi - 2020,12-Jan 3pm,2961.11
Delhi - 2020,12-Jan 4pm,2908.51
Delhi - 2020,12-Jan 5pm,3060.65
Delhi - 2020,12-Jan 6pm,3359.39
Delhi - 2020,12-Jan 7pm,3340.96
Delhi - 2020,12-Jan 8pm,3194.64
Delhi - 2020,12-Jan 9pm,3034.85
Delhi - 2020,12-Jan 10pm,2778.37
Delhi - 2020,12-Jan 11pm,2351.90
Delhi - 2020,13-Jan 12am,1934.35
Delhi - 2020,13-Jan 1am,1707.41
Delhi - 2020,13-Jan 2am,1602.18
Delhi - 2020,13-Jan 3am,1556.84
Delhi - 2020,13-Jan 4am,1636.93
Delhi - 2020,13-Jan 5am,2024.77
Delhi - 2020,13-Jan 6am,2896.93
Delhi - 2020,13-Jan 7am,3700.81
Delhi - 2020,13-Jan 8am,4041.97
Delhi - 2020,13-Jan 9am,4248.99
Delhi - 2020,13-Jan 10am,4339.88
Delhi - 2020,13-Jan 11am,4325.35
Delhi - 2020,13-Jan 12pm,4077.29
Delhi - 2020,13-Jan 1pm,3688.99
Delhi - 2020,13-Jan 2pm,3632.14
Delhi - 2020,13-Jan 3pm,3499.89
Delhi - 2020,13-Jan 4pm,3401.67
Delhi - 2020,13-Jan 5pm,3511.71
Delhi - 2020,13-Jan 6pm,3657.69
Delhi - 2020,13-Jan 7pm,3541.96
Delhi - 2020,13-Jan 8pm,3356.51
Delhi - 2020,13-Jan 9pm,3101.58
Delhi - 2020,13-Jan 10pm,2853.41
Delhi - 2020,13-Jan 11pm,2422.78
Delhi - 2020,14-Jan 12am,2024.04
Delhi - 2020,14-Jan 1am,1784.62
Delhi - 2020,14-Jan 2am,1674.25
Delhi - 2020,14-Jan 3am,1631.77
Delhi - 2020,14-Jan 4am,1715.68
Delhi - 2020,14-Jan 5am,2068.71
Delhi - 2020,14-Jan 6am,2913.09
Delhi - 2020,14-Jan 7am,3701.61
Delhi - 2020,14-Jan 8am,4093.15
Delhi - 2020,14-Jan 9am,4273.80
Delhi - 2020,14-Jan 10am,4440.36
Delhi - 2020,14-Jan 11am,4348.42
Delhi - 2020,14-Jan 12pm,4084.01
Delhi - 2020,14-Jan 1pm,3618.58
Delhi - 2020,14-Jan 2pm,3485.58
Delhi - 2020,14-Jan 3pm,3365.45
Delhi - 2020,14-Jan 4pm,3286.49
Delhi - 2020,14-Jan 5pm,3444.61
Delhi - 2020,14-Jan 6pm,3685.40
Delhi - 2020,14-Jan 7pm,3613.91
Delhi - 2020,14-Jan 8pm,3404.56
Delhi - 2020,14-Jan 9pm,3173.98
Delhi - 2020,14-Jan 10pm,2889.62
Delhi - 2020,14-Jan 11pm,2421.18
Delhi - 2020,15-Jan 12am,1996.66
Delhi - 2020,15-Jan 1am,1738.11
Delhi - 2020,15-Jan 2am,1627.84
Delhi - 2020,15-Jan 3am,1585.55
Delhi - 2020,15-Jan 4am,1676.37
Delhi - 2020,15-Jan 5am,2063.36
Delhi - 2020,15-Jan 6am,2975.14
Delhi - 2020,15-Jan 7am,3847.56
Delhi - 2020,15-Jan 8am,4199.97
Delhi - 2020,15-Jan 9am,4421.47
Delhi - 2020,15-Jan 10am,4479.67
Delhi - 2020,15-Jan 11am,4262.85
Delhi - 2020,15-Jan 12pm,3972.71
Delhi - 2020,15-Jan 1pm,3551.06
Delhi - 2020,15-Jan 2pm,3449.44
Delhi - 2020,15-Jan 3pm,3331.17
Delhi - 2020,15-Jan 4pm,3297.84
Delhi - 2020,15-Jan 5pm,3366.27
Delhi - 2020,15-Jan 6pm,3712.70
Delhi - 2020,15-Jan 7pm,3653.72
Delhi - 2020,15-Jan 8pm,3467.20
Delhi - 2020,15-Jan 9pm,3187.16
Delhi - 2020,15-Jan 10pm,2873.95
Delhi - 2020,15-Jan 11pm,2434.28
Delhi - 2020,16-Jan 12am,2003.10
Delhi - 2020,16-Jan 1am,1759.07
Delhi - 2020,16-Jan 2am,1641.50
Delhi - 2020,16-Jan 3am,1599.28
Delhi - 2020,16-Jan 4am,1679.95
Delhi - 2020,16-Jan 5am,2083.09
Delhi - 2020,16-Jan 6am,3062.05
Delhi - 2020,16-Jan 7am,3762.53
Delhi - 2020,16-Jan 8am,3947.84
Delhi - 2020,16-Jan 9am,4187.97
Delhi - 2020,16-Jan 10am,4341.50
Delhi - 2020,16-Jan 11am,4258.12
Delhi - 2020,16-Jan 12pm,4009.71
Delhi - 2020,16-Jan 1pm,3619.20
Delhi - 2020,16-Jan 2pm,3654.03
Delhi - 2020,16-Jan 3pm,3657.67
Delhi - 2020,16-Jan 4pm,3566.35
Delhi - 2020,16-Jan 5pm,3662.53
Delhi - 2020,16-Jan 6pm,3835.06
Delhi - 2020,16-Jan 7pm,3805.44
Delhi - 2020,16-Jan 8pm,3572.07
Delhi - 2020,16-Jan 9pm,3296.67
Delhi - 2020,16-Jan 10pm,2992.93
Delhi - 2020,16-Jan 11pm,2484.26
Delhi - 2020,17-Jan 12am,2049.41
Delhi - 2020,17-Jan 1am,1799.10
Delhi - 2020,17-Jan 2am,1680.29
Delhi - 2020,17-Jan 3am,1633.16
Delhi - 2020,17-Jan 4am,1695.49
Delhi - 2020,17-Jan 5am,2087.50
Delhi - 2020,17-Jan 6am,3054.89
Delhi - 2020,17-Jan 7am,3847.60
Delhi - 2020,17-Jan 8am,4137.65
Delhi - 2020,17-Jan 9am,4376.98
Delhi - 2020,17-Jan 10am,4560.51
Delhi - 2020,17-Jan 11am,4474.19
Delhi - 2020,17-Jan 12pm,4236.67
Delhi - 2020,17-Jan 1pm,3811.83
Delhi - 2020,17-Jan 2pm,3717.75
Delhi - 2020,17-Jan 3pm,3599.07
Delhi - 2020,17-Jan 4pm,3453.86
Delhi - 2020,17-Jan 5pm,3578.67
Delhi - 2020,17-Jan 6pm,3768.37
Delhi - 2020,17-Jan 7pm,3750.28
Delhi - 2020,17-Jan 8pm,3492.69
Delhi - 2020,17-Jan 9pm,3237.17
Delhi - 2020,17-Jan 10pm,2947.29
Delhi - 2020,17-Jan 11pm,2496.42
Delhi - 2020,18-Jan 12am,2086.89
Delhi - 2020,18-Jan 1am,1839.46
Delhi - 2020,18-Jan 2am,1706.58
Delhi - 2020,18-Jan 3am,1650.32
Delhi - 2020,18-Jan 4am,1698.30
Delhi - 2020,18-Jan 5am,2025.23
Delhi - 2020,18-Jan 6am,2761.82
Delhi - 2020,18-Jan 7am,3516.38
Delhi - 2020,18-Jan 8am,3928.10
Delhi - 2020,18-Jan 9am,4078.45
Delhi - 2020,18-Jan 10am,4285.50
Delhi - 2020,18-Jan 11am,4182.51
Delhi - 2020,18-Jan 12pm,3918.26
Delhi - 2020,18-Jan 1pm,3535.98
Delhi - 2020,18-Jan 2pm,3394.15
Delhi - 2020,18-Jan 3pm,3244.65
Delhi - 2020,18-Jan 4pm,3188.84
Delhi - 2020,18-Jan 5pm,3332.13
Delhi - 2020,18-Jan 6pm,3569.67
Delhi - 2020,18-Jan 7pm,3561.43
Delhi - 2020,18-Jan 8pm,3374.32
Delhi - 2020,18-Jan 9pm,3180.81
Delhi - 2020,18-Jan 10pm,2930.70
Delhi - 2020,18-Jan 11pm,2503.78
Delhi - 2020,19-Jan 12am,1998.01
Delhi - 2020,19-Jan 1am,1759.29
Delhi - 2020,19-Jan 2am,1626.03
Delhi - 2020,19-Jan 3am,1574.47
Delhi - 2020,19-Jan 4am,1612.01
Delhi - 2020,19-Jan 5am,1818.59
Delhi - 2020,19-Jan 6am,2270.58
Delhi - 2020,19-Jan 7am,2902.34
Delhi - 2020,19-Jan 8am,3589.90
Delhi - 2020,19-Jan 9am,4100.53
Delhi - 2020,19-Jan 10am,4473.17
Delhi - 2020,19-Jan 11am,4491.93
Delhi - 2020,19-Jan 12pm,4222.43
Delhi - 2020,19-Jan 1pm,3673.34
Delhi - 2020,19-Jan 2pm,3408.57
Delhi - 2020,19-Jan 3pm,3147.72
Delhi - 2020,19-Jan 4pm,3086.48
Delhi - 2020,19-Jan 5pm,3269.61
Delhi - 2020,19-Jan 6pm,3579.88
Delhi - 2020,19-Jan 7pm,3584.97
Delhi - 2020,19-Jan 8pm,3472.18
Delhi - 2020,19-Jan 9pm,3282.37
Delhi - 2020,19-Jan 10pm,3019.19
Delhi - 2020,19-Jan 11pm,2541.10
Delhi - 2020,20-Jan 12am,2105.87
Delhi - 2020,20-Jan 1am,1876.49
Delhi - 2020,20-Jan 2am,1766.75
Delhi - 2020,20-Jan 3am,1723.89
Delhi - 2020,20-Jan 4am,1784.80
Delhi - 2020,20-Jan 5am,2184.67
Delhi - 2020,20-Jan 6am,3164.86
Delhi - 2020,20-Jan 7am,2306.29
Delhi - 2020,20-Jan 8am,2464.76
Delhi - 2020,20-Jan 9am,3677.43
Delhi - 2020,20-Jan 10am,4502.94
Delhi - 2020,20-Jan 11am,4331.43
Delhi - 2020,20-Jan 12pm,4035.94
Delhi - 2020,20-Jan 1pm,3677.11
Delhi - 2020,20-Jan 2pm,3637.07
Delhi - 2020,20-Jan 3pm,3557.62
Delhi - 2020,20-Jan 4pm,3500.26
Delhi - 2020,20-Jan 5pm,3572.85
Delhi - 2020,20-Jan 6pm,3790.72
Delhi - 2020,20-Jan 7pm,3727.69
Delhi - 2020,20-Jan 8pm,3552.74
Delhi - 2020,20-Jan 9pm,3316.14
Delhi - 2020,20-Jan 10pm,3003.03
Delhi - 2020,20-Jan 11pm,2499.47
Delhi - 2020,21-Jan 12am,2040.61
Delhi - 2020,21-Jan 1am,1777.18
Delhi - 2020,21-Jan 2am,1661.50
Delhi - 2020,21-Jan 3am,1603.32
Delhi - 2020,21-Jan 4am,1679.74
Delhi - 2020,21-Jan 5am,2075.73
Delhi - 2020,21-Jan 6am,3080.03
Delhi - 2020,21-Jan 7am,3900.71
Delhi - 2020,21-Jan 8am,4134.86
Delhi - 2020,21-Jan 9am,4303.03
Delhi - 2020,21-Jan 10am,4401.25
Delhi - 2020,21-Jan 11am,4211.15
Delhi - 2020,21-Jan 12pm,3968.92
Delhi - 2020,21-Jan 1pm,3532.89
Delhi - 2020,21-Jan 2pm,3482.70
Delhi - 2020,21-Jan 3pm,3413.69
Delhi - 2020,21-Jan 4pm,3358.17
Delhi - 2020,21-Jan 5pm,3477.51
Delhi - 2020,21-Jan 6pm,3719.81
Delhi - 2020,21-Jan 7pm,3672.96
Delhi - 2020,21-Jan 8pm,3471.57
Delhi - 2020,21-Jan 9pm,3251.46
Delhi - 2020,21-Jan 10pm,2934.45
Delhi - 2020,21-Jan 11pm,2459.81
Delhi - 2020,22-Jan 12am,2016.23
Delhi - 2020,22-Jan 1am,1780.03
Delhi - 2020,22-Jan 2am,1663.14
Delhi - 2020,22-Jan 3am,1618.86
Delhi - 2020,22-Jan 4am,1687.42
Delhi - 2020,22-Jan 5am,2095.22
Delhi - 2020,22-Jan 6am,3127.32
Delhi - 2020,22-Jan 7am,3927.08
Delhi - 2020,22-Jan 8am,4202.42
Delhi - 2020,22-Jan 9am,4429.70
Delhi - 2020,22-Jan 10am,4548.69
Delhi - 2020,22-Jan 11am,4420.87
Delhi - 2020,22-Jan 12pm,4091.82
Delhi - 2020,22-Jan 1pm,3645.64
Delhi - 2020,22-Jan 2pm,3562.65
Delhi - 2020,22-Jan 3pm,3448.40
Delhi - 2020,22-Jan 4pm,3367.33
Delhi - 2020,22-Jan 5pm,3507.82
Delhi - 2020,22-Jan 6pm,3724.14
Delhi - 2020,22-Jan 7pm,3703.28
Delhi - 2020,22-Jan 8pm,3511.02
Delhi - 2020,22-Jan 9pm,3274.22
Delhi - 2020,22-Jan 10pm,2958.14
Delhi - 2020,22-Jan 11pm,2489.71
Delhi - 2020,23-Jan 12am,2040.31
Delhi - 2020,23-Jan 1am,1782.32
Delhi - 2020,23-Jan 2am,1654.15
Delhi - 2020,23-Jan 3am,1614.97
Delhi - 2020,23-Jan 4am,1664.34
Delhi - 2020,23-Jan 5am,2063.53
Delhi - 2020,23-Jan 6am,3065.15
Delhi - 2020,23-Jan 7am,3873.40
Delhi - 2020,23-Jan 8am,4115.79
Delhi - 2020,23-Jan 9am,4244.23
Delhi - 2020,23-Jan 10am,4318.25
Delhi - 2020,23-Jan 11am,4131.81
Delhi - 2020,23-Jan 12pm,3819.50
Delhi - 2020,23-Jan 1pm,3402.73
Delhi - 2020,23-Jan 2pm,3393.88
Delhi - 2020,23-Jan 3pm,3343.27
Delhi - 2020,23-Jan 4pm,3274.31
Delhi - 2020,23-Jan 5pm,3451.84
Delhi - 2020,23-Jan 6pm,3740.33
Delhi - 2020,23-Jan 7pm,3693.57
Delhi - 2020,23-Jan 8pm,3515.95
Delhi - 2020,23-Jan 9pm,3275.81
Delhi - 2020,23-Jan 10pm,2962.16
Delhi - 2020,23-Jan 11pm,2452.44
Delhi - 2020,24-Jan 12am,2017.38
Delhi - 2020,24-Jan 1am,1760.22
Delhi - 2020,24-Jan 2am,1651.66
Delhi - 2020,24-Jan 3am,1607.06
Delhi - 2020,24-Jan 4am,1680.92
Delhi - 2020,24-Jan 5am,2152.54
Delhi - 2020,24-Jan 6am,3186.67
Delhi - 2020,24-Jan 7am,4011.42
Delhi - 2020,24-Jan 8am,4291.73
Delhi - 2020,24-Jan 9am,4479.83
Delhi - 2020,24-Jan 10am,4540.03
Delhi - 2020,24-Jan 11am,4373.29
Delhi - 2020,24-Jan 12pm,4073.13
Delhi - 2020,24-Jan 1pm,3595.09
Delhi - 2020,24-Jan 2pm,3453.57
Delhi - 2020,24-Jan 3pm,3329.36
Delhi - 2020,24-Jan 4pm,3264.57
Delhi - 2020,24-Jan 5pm,3409.42
Delhi - 2020,24-Jan 6pm,3658.31
Delhi - 2020,24-Jan 7pm,3634.85
Delhi - 2020,24-Jan 8pm,3430.85
Delhi - 2020,24-Jan 9pm,3196.29
Delhi - 2020,24-Jan 10pm,2900.16
Delhi - 2020,24-Jan 11pm,2432.96
Delhi - 2020,25-Jan 12am,2033.97
Delhi - 2020,25-Jan 1am,1794.85
Delhi - 2020,25-Jan 2am,1679.32
Delhi - 2020,25-Jan 3am,1641.51
Delhi - 2020,25-Jan 4am,1708.40
Delhi - 2020,25-Jan 5am,2022.80
Delhi - 2020,25-Jan 6am,2753.39
Delhi - 2020,25-Jan 7am,3497.16
Delhi - 2020,25-Jan 8am,3936.14
Delhi - 2020,25-Jan 9am,4138.60
Delhi - 2020,25-Jan 10am,4210.95
Delhi - 2020,25-Jan 11am,4069.43
Delhi - 2020,25-Jan 12pm,3744.62
Delhi - 2020,25-Jan 1pm,3284.98
Delhi - 2020,25-Jan 2pm,3169.85
Delhi - 2020,25-Jan 3pm,3084.21
Delhi - 2020,25-Jan 4pm,2973.26
Delhi - 2020,25-Jan 5pm,3134.69
